registros;natureza;municipio;cod_municipio;mes;ano;risp;rmbh
0;FEMINICIDIO TENTADO;MINDURI;314190;1;2026;RISP 17 - POUSO ALEGRE;NÃO
0;FEMINICIDIO TENTADO;MIRABELA;314200;1;2026;RISP 11 - MONTES CLAROS;NÃO
0;FEMINICIDIO TENTADO;MIRADOURO;314210;1;2026;RISP 4 - JUIZ DE FORA;NÃO
0;FEMINICIDIO TENTADO;MIRAI;314220;1;2026;RISP 4 - JUIZ DE FORA;NÃO
0;FEMINICIDIO TENTADO;MIRAVANIA;314225;1;2026;RISP 11 - MONTES CLAROS;NÃO
0;FEMINICIDIO TENTADO;MOEDA;314230;1;2026;RISP 13 - BARBACENA;NÃO
0;FEMINICIDIO TENTADO;MOEMA;314240;1;2026;RISP 7 - DIVINÓPOLIS;NÃO
0;FEMINICIDIO TENTADO;MONJOLOS;314250;1;2026;RISP 14 - CURVELO;NÃO
0;FEMINICIDIO TENTADO;MONSENHOR PAULO;314260;1;2026;RISP 6 - LAVRAS;NÃO
0;FEMINICIDIO TENTADO;MONTALVANIA;314270;1;2026;RISP 11 - MONTES CLAROS;NÃO
0;FEMINICIDIO TENTADO;MONTE ALEGRE DE MINAS;314280;1;2026;RISP 9 - UBERLÂNDIA;NÃO
0;FEMINICIDIO TENTADO;MONTE AZUL;314290;1;2026;RISP 11 - MONTES CLAROS;NÃO
0;FEMINICIDIO TENTADO;MONTE BELO;314300;1;2026;RISP 18 - POÇOS DE CALDAS;NÃO
0;FEMINICIDIO TENTADO;MONTE CARMELO;314310;1;2026;RISP 10 - PATOS DE MINAS;NÃO
0;FEMINICIDIO TENTADO;MONTE FORMOSO;314315;1;2026;RISP 15 - TEÓFILO OTONI;NÃO
0;FEMINICIDIO TENTADO;MONTE SANTO DE MINAS;314320;1;2026;RISP 18 - POÇOS DE CALDAS;NÃO
0;FEMINICIDIO TENTADO;MONTE SIAO;314340;1;2026;RISP 17 - POUSO ALEGRE;NÃO
0;FEMINICIDIO TENTADO;MONTES CLAROS;314330;1;2026;RISP 11 - MONTES CLAROS;NÃO
0;FEMINICIDIO TENTADO;MONTEZUMA;314345;1;2026;RISP 11 - MONTES CLAROS;NÃO
0;FEMINICIDIO TENTADO;MORADA NOVA DE MINAS;314350;1;2026;RISP 7 - DIVINÓPOLIS;NÃO
0;FEMINICIDIO TENTADO;MORRO DA GARCA;314360;1;2026;RISP 14 - CURVELO;NÃO
0;FEMINICIDIO TENTADO;MORRO DO PILAR;314370;1;2026;RISP 14 - CURVELO;NÃO
0;FEMINICIDIO TENTADO;MUNHOZ;314380;1;2026;RISP 17 - POUSO ALEGRE;NÃO
0;FEMINICIDIO TENTADO;MURIAE;314390;1;2026;RISP 4 - JUIZ DE FORA;NÃO
0;FEMINICIDIO TENTADO;MUTUM;314400;1;2026;RISP 12 - IPATINGA;NÃO
0;FEMINICIDIO TENTADO;MUZAMBINHO;314410;1;2026;RISP 18 - POÇOS DE CALDAS;NÃO
0;FEMINICIDIO TENTADO;NACIP RAYDAN;314420;1;2026;RISP 8 - GOV. VALADARES;NÃO
0;FEMINICIDIO TENTADO;NANUQUE;314430;1;2026;RISP 15 - TEÓFILO OTONI;NÃO
0;FEMINICIDIO TENTADO;NAQUE;314435;1;2026;RISP 12 - IPATINGA;NÃO
0;FEMINICIDIO TENTADO;NATALANDIA;314437;1;2026;RISP 16 - UNAÍ;NÃO
0;FEMINICIDIO TENTADO;NATERCIA;314440;1;2026;RISP 17 - POUSO ALEGRE;NÃO
0;FEMINICIDIO TENTADO;NAZARENO;314450;1;2026;RISP 13 - BARBACENA;NÃO
0;FEMINICIDIO TENTADO;NEPOMUCENO;314460;1;2026;RISP 6 - LAVRAS;NÃO
0;FEMINICIDIO TENTADO;NINHEIRA;314465;1;2026;RISP 11 - MONTES CLAROS;NÃO
0;FEMINICIDIO TENTADO;NOVA BELEM;314467;1;2026;RISP 8 - GOV. VALADARES;NÃO
0;FEMINICIDIO TENTADO;NOVA ERA;314470;1;2026;RISP 12 - IPATINGA;NÃO
0;FEMINICIDIO TENTADO;NOVA LIMA;314480;1;2026;RISP 3 - VESPASIANO;SIM
0;FEMINICIDIO TENTADO;NOVA MODICA;314490;1;2026;RISP 15 - TEÓFILO OTONI;NÃO
0;FEMINICIDIO TENTADO;NOVA PONTE;314500;1;2026;RISP 5 - UBERABA;NÃO
0;FEMINICIDIO TENTADO;NOVA PORTEIRINHA;314505;1;2026;RISP 11 - MONTES CLAROS;NÃO
0;FEMINICIDIO TENTADO;NOVA RESENDE;314510;1;2026;RISP 18 - POÇOS DE CALDAS;NÃO
0;FEMINICIDIO TENTADO;NOVA SERRANA;314520;1;2026;RISP 7 - DIVINÓPOLIS;NÃO
0;FEMINICIDIO TENTADO;NOVA UNIAO;313660;1;2026;RISP 3 - VESPASIANO;SIM
0;FEMINICIDIO TENTADO;NOVO CRUZEIRO;314530;1;2026;RISP 15 - TEÓFILO OTONI;NÃO
0;FEMINICIDIO TENTADO;NOVO ORIENTE DE MINAS;314535;1;2026;RISP 15 - TEÓFILO OTONI;NÃO
0;FEMINICIDIO TENTADO;NOVORIZONTE;314537;1;2026;RISP 11 - MONTES CLAROS;NÃO
0;FEMINICIDIO TENTADO;OLARIA;314540;1;2026;RISP 4 - JUIZ DE FORA;NÃO
0;FEMINICIDIO TENTADO;OLHOS-D'AGUA;314545;1;2026;RISP 11 - MONTES CLAROS;NÃO
0;FEMINICIDIO TENTADO;OLIMPIO NORONHA;314550;1;2026;RISP 6 - LAVRAS;NÃO
0;FEMINICIDIO TENTADO;OLIVEIRA;314560;1;2026;RISP 6 - LAVRAS;NÃO
0;FEMINICIDIO TENTADO;OLIVEIRA FORTES;314570;1;2026;RISP 13 - BARBACENA;NÃO
0;FEMINICIDIO TENTADO;ONCA DO PITANGUI;314580;1;2026;RISP 7 - DIVINÓPOLIS;NÃO
0;FEMINICIDIO TENTADO;ORATORIOS;314585;1;2026;RISP 12 - IPATINGA;NÃO
0;FEMINICIDIO TENTADO;ORIZANIA;314587;1;2026;RISP 4 - JUIZ DE FORA;NÃO
0;FEMINICIDIO TENTADO;OURO BRANCO;314590;1;2026;RISP 13 - BARBACENA;NÃO
0;FEMINICIDIO TENTADO;OURO FINO;314600;1;2026;RISP 17 - POUSO ALEGRE;NÃO
0;FEMINICIDIO TENTADO;OURO PRETO;314610;1;2026;RISP 3 - VESPASIANO;NÃO
0;FEMINICIDIO TENTADO;OURO VERDE DE MINAS;314620;1;2026;RISP 15 - TEÓFILO OTONI;NÃO
0;FEMINICIDIO TENTADO;PADRE CARVALHO;314625;1;2026;RISP 11 - MONTES CLAROS;NÃO
0;FEMINICIDIO TENTADO;PADRE PARAISO;314630;1;2026;RISP 15 - TEÓFILO OTONI;NÃO
0;FEMINICIDIO TENTADO;PAI PEDRO;314655;1;2026;RISP 11 - MONTES CLAROS;NÃO
0;FEMINICIDIO TENTADO;PAINEIRAS;314640;1;2026;RISP 7 - DIVINÓPOLIS;NÃO
0;FEMINICIDIO TENTADO;PAINS;314650;1;2026;RISP 7 - DIVINÓPOLIS;NÃO
0;FEMINICIDIO TENTADO;PAIVA;314660;1;2026;RISP 13 - BARBACENA;NÃO
0;FEMINICIDIO TENTADO;PALMA;314670;1;2026;RISP 4 - JUIZ DE FORA;NÃO
0;FEMINICIDIO TENTADO;PALMOPOLIS;314675;1;2026;RISP 15 - TEÓFILO OTONI;NÃO
0;FEMINICIDIO TENTADO;PAPAGAIOS;314690;1;2026;RISP 7 - DIVINÓPOLIS;NÃO
0;FEMINICIDIO TENTADO;PARA DE MINAS;314710;1;2026;RISP 7 - DIVINÓPOLIS;NÃO
0;FEMINICIDIO TENTADO;PARACATU;314700;1;2026;RISP 16 - UNAÍ;NÃO
0;FEMINICIDIO TENTADO;PARAGUACU;314720;1;2026;RISP 18 - POÇOS DE CALDAS;NÃO
0;FEMINICIDIO TENTADO;PARAISOPOLIS;314730;1;2026;RISP 17 - POUSO ALEGRE;NÃO
0;FEMINICIDIO TENTADO;PARAOPEBA;314740;1;2026;RISP 19 - SETE LAGOAS;NÃO
0;FEMINICIDIO TENTADO;PASSA QUATRO;314760;1;2026;RISP 17 - POUSO ALEGRE;NÃO
0;FEMINICIDIO TENTADO;PASSA TEMPO;314770;1;2026;RISP 6 - LAVRAS;NÃO
0;FEMINICIDIO TENTADO;PASSA VINTE;314780;1;2026;RISP 17 - POUSO ALEGRE;NÃO
0;FEMINICIDIO TENTADO;PASSABEM;314750;1;2026;RISP 12 - IPATINGA;NÃO
0;FEMINICIDIO TENTADO;PASSOS;314790;1;2026;RISP 18 - POÇOS DE CALDAS;NÃO
0;FEMINICIDIO TENTADO;PATIS;314795;1;2026;RISP 11 - MONTES CLAROS;NÃO
0;FEMINICIDIO TENTADO;PATOS DE MINAS;314800;1;2026;RISP 10 - PATOS DE MINAS;NÃO
0;FEMINICIDIO TENTADO;PATROCINIO;314810;1;2026;RISP 10 - PATOS DE MINAS;NÃO
0;FEMINICIDIO TENTADO;PATROCINIO DO MURIAE;314820;1;2026;RISP 4 - JUIZ DE FORA;NÃO
0;FEMINICIDIO TENTADO;PAULA CANDIDO;314830;1;2026;RISP 4 - JUIZ DE FORA;NÃO
0;FEMINICIDIO TENTADO;PAULISTAS;314840;1;2026;RISP 8 - GOV. VALADARES;NÃO
0;FEMINICIDIO TENTADO;PAVAO;314850;1;2026;RISP 15 - TEÓFILO OTONI;NÃO
0;FEMINICIDIO TENTADO;PECANHA;314860;1;2026;RISP 8 - GOV. VALADARES;NÃO
0;FEMINICIDIO TENTADO;PEDRA AZUL;314870;1;2026;RISP 15 - TEÓFILO OTONI;NÃO
0;FEMINICIDIO TENTADO;PEDRA BONITA;314875;1;2026;RISP 12 - IPATINGA;NÃO
0;FEMINICIDIO TENTADO;PEDRA DO ANTA;314880;1;2026;RISP 4 - JUIZ DE FORA;NÃO
0;FEMINICIDIO TENTADO;PEDRA DO INDAIA;314890;1;2026;RISP 7 - DIVINÓPOLIS;NÃO
0;FEMINICIDIO TENTADO;PEDRA DOURADA;314900;1;2026;RISP 4 - JUIZ DE FORA;NÃO
0;FEMINICIDIO TENTADO;PEDRALVA;314910;1;2026;RISP 17 - POUSO ALEGRE;NÃO
0;FEMINICIDIO TENTADO;PEDRAS DE MARIA DA CRUZ;314915;1;2026;RISP 11 - MONTES CLAROS;NÃO
0;FEMINICIDIO TENTADO;PEDRINOPOLIS;314920;1;2026;RISP 5 - UBERABA;NÃO
0;FEMINICIDIO TENTADO;PEDRO LEOPOLDO;314930;1;2026;RISP 19 - SETE LAGOAS;SIM
0;FEMINICIDIO TENTADO;PEDRO TEIXEIRA;314940;1;2026;RISP 4 - JUIZ DE FORA;NÃO
0;FEMINICIDIO TENTADO;PEQUERI;314950;1;2026;RISP 4 - JUIZ DE FORA;NÃO
0;FEMINICIDIO TENTADO;PEQUI;314960;1;2026;RISP 7 - DIVINÓPOLIS;NÃO
0;FEMINICIDIO TENTADO;PERDIGAO;314970;1;2026;RISP 7 - DIVINÓPOLIS;NÃO
0;FEMINICIDIO TENTADO;PERDIZES;314980;1;2026;RISP 5 - UBERABA;NÃO
0;FEMINICIDIO TENTADO;PERDOES;314990;1;2026;RISP 6 - LAVRAS;NÃO
0;FEMINICIDIO TENTADO;PERIQUITO;314995;1;2026;RISP 8 - GOV. VALADARES;NÃO
0;FEMINICIDIO TENTADO;PESCADOR;315000;1;2026;RISP 15 - TEÓFILO OTONI;NÃO
0;FEMINICIDIO TENTADO;PIAU;315010;1;2026;RISP 4 - JUIZ DE FORA;NÃO
0;FEMINICIDIO TENTADO;PIEDADE DE CARATINGA;315015;1;2026;RISP 12 - IPATINGA;NÃO
0;FEMINICIDIO TENTADO;PIEDADE DE PONTE NOVA;315020;1;2026;RISP 12 - IPATINGA;NÃO
0;FEMINICIDIO TENTADO;PIEDADE DO RIO GRANDE;315030;1;2026;RISP 13 - BARBACENA;NÃO
0;FEMINICIDIO TENTADO;PIEDADE DOS GERAIS;315040;1;2026;RISP 2 - CONTAGEM;NÃO
0;FEMINICIDIO TENTADO;PIMENTA;315050;1;2026;RISP 7 - DIVINÓPOLIS;NÃO
0;FEMINICIDIO TENTADO;PINGO D'AGUA;315053;1;2026;RISP 12 - IPATINGA;NÃO
0;FEMINICIDIO TENTADO;PINTOPOLIS;315057;1;2026;RISP 11 - MONTES CLAROS;NÃO
0;FEMINICIDIO TENTADO;PIRACEMA;315060;1;2026;RISP 6 - LAVRAS;NÃO
0;FEMINICIDIO TENTADO;PIRAJUBA;315070;1;2026;RISP 5 - UBERABA;NÃO
0;FEMINICIDIO TENTADO;PIRANGA;315080;1;2026;RISP 13 - BARBACENA;NÃO
0;FEMINICIDIO TENTADO;PIRANGUCU;315090;1;2026;RISP 17 - POUSO ALEGRE;NÃO
0;FEMINICIDIO TENTADO;PIRANGUINHO;315100;1;2026;RISP 17 - POUSO ALEGRE;NÃO
0;FEMINICIDIO TENTADO;PIRAPETINGA;315110;1;2026;RISP 4 - JUIZ DE FORA;NÃO
0;FEMINICIDIO TENTADO;PIRAPORA;315120;1;2026;RISP 14 - CURVELO;NÃO
0;FEMINICIDIO TENTADO;PIRAUBA;315130;1;2026;RISP 4 - JUIZ DE FORA;NÃO
0;FEMINICIDIO TENTADO;PITANGUI;315140;1;2026;RISP 7 - DIVINÓPOLIS;NÃO
1;FEMINICIDIO TENTADO;PIUMHI;315150;1;2026;RISP 18 - POÇOS DE CALDAS;NÃO
0;FEMINICIDIO TENTADO;PLANURA;315160;1;2026;RISP 5 - UBERABA;NÃO
0;FEMINICIDIO TENTADO;POCO FUNDO;315170;1;2026;RISP 18 - POÇOS DE CALDAS;NÃO
0;FEMINICIDIO TENTADO;POCOS DE CALDAS;315180;1;2026;RISP 18 - POÇOS DE CALDAS;NÃO
0;FEMINICIDIO TENTADO;POCRANE;315190;1;2026;RISP 12 - IPATINGA;NÃO
1;FEMINICIDIO TENTADO;POMPEU;315200;1;2026;RISP 7 - DIVINÓPOLIS;NÃO
0;FEMINICIDIO TENTADO;PONTE NOVA;315210;1;2026;RISP 12 - IPATINGA;NÃO
0;FEMINICIDIO TENTADO;PONTO CHIQUE;315213;1;2026;RISP 11 - MONTES CLAROS;NÃO
0;FEMINICIDIO TENTADO;PONTO DOS VOLANTES;315217;1;2026;RISP 15 - TEÓFILO OTONI;NÃO
0;FEMINICIDIO TENTADO;PORTEIRINHA;315220;1;2026;RISP 11 - MONTES CLAROS;NÃO
0;FEMINICIDIO TENTADO;PORTO FIRME;315230;1;2026;RISP 13 - BARBACENA;NÃO
0;FEMINICIDIO TENTADO;POTE;315240;1;2026;RISP 15 - TEÓFILO OTONI;NÃO
0;FEMINICIDIO TENTADO;POUSO ALEGRE;315250;1;2026;RISP 17 - POUSO ALEGRE;NÃO
0;FEMINICIDIO TENTADO;POUSO ALTO;315260;1;2026;RISP 17 - POUSO ALEGRE;NÃO
0;FEMINICIDIO TENTADO;PRADOS;315270;1;2026;RISP 13 - BARBACENA;NÃO
0;FEMINICIDIO TENTADO;PRATA;315280;1;2026;RISP 9 - UBERLÂNDIA;NÃO
0;FEMINICIDIO TENTADO;PRATAPOLIS;315290;1;2026;RISP 18 - POÇOS DE CALDAS;NÃO
0;FEMINICIDIO TENTADO;PRATINHA;315300;1;2026;RISP 5 - UBERABA;NÃO
0;FEMINICIDIO TENTADO;PRESIDENTE BERNARDES;315310;1;2026;RISP 13 - BARBACENA;NÃO
0;FEMINICIDIO TENTADO;PRESIDENTE JUSCELINO;315320;1;2026;RISP 14 - CURVELO;NÃO
0;FEMINICIDIO TENTADO;PRESIDENTE KUBITSCHEK;315330;1;2026;RISP 14 - CURVELO;NÃO
0;FEMINICIDIO TENTADO;PRESIDENTE OLEGARIO;315340;1;2026;RISP 10 - PATOS DE MINAS;NÃO
0;FEMINICIDIO TENTADO;PRUDENTE DE MORAIS;315360;1;2026;RISP 19 - SETE LAGOAS;NÃO
0;FEMINICIDIO TENTADO;QUARTEL GERAL;315370;1;2026;RISP 7 - DIVINÓPOLIS;NÃO
0;FEMINICIDIO TENTADO;QUELUZITO;315380;1;2026;RISP 13 - BARBACENA;NÃO
0;FEMINICIDIO TENTADO;RAPOSOS;315390;1;2026;RISP 3 - VESPASIANO;SIM
0;FEMINICIDIO TENTADO;RAUL SOARES;315400;1;2026;RISP 12 - IPATINGA;NÃO
0;FEMINICIDIO TENTADO;RECREIO;315410;1;2026;RISP 4 - JUIZ DE FORA;NÃO
0;FEMINICIDIO TENTADO;REDUTO;315415;1;2026;RISP 12 - IPATINGA;NÃO
0;FEMINICIDIO TENTADO;RESENDE COSTA;315420;1;2026;RISP 13 - BARBACENA;NÃO
0;FEMINICIDIO TENTADO;RESPLENDOR;315430;1;2026;RISP 8 - GOV. VALADARES;NÃO
0;FEMINICIDIO TENTADO;RESSAQUINHA;315440;1;2026;RISP 13 - BARBACENA;NÃO
0;FEMINICIDIO TENTADO;RIACHINHO;315445;1;2026;RISP 16 - UNAÍ;NÃO
0;FEMINICIDIO TENTADO;RIACHO DOS MACHADOS;315450;1;2026;RISP 11 - MONTES CLAROS;NÃO
0;FEMINICIDIO TENTADO;RIBEIRAO DAS NEVES;315460;1;2026;RISP 2 - CONTAGEM;SIM
0;FEMINICIDIO TENTADO;RIBEIRAO VERMELHO;315470;1;2026;RISP 6 - LAVRAS;NÃO
0;FEMINICIDIO TENTADO;RIO ACIMA;315480;1;2026;RISP 3 - VESPASIANO;SIM
0;FEMINICIDIO TENTADO;RIO CASCA;315490;1;2026;RISP 12 - IPATINGA;NÃO
0;FEMINICIDIO TENTADO;RIO DO PRADO;315510;1;2026;RISP 15 - TEÓFILO OTONI;NÃO
0;FEMINICIDIO TENTADO;RIO DOCE;315500;1;2026;RISP 12 - IPATINGA;NÃO
0;FEMINICIDIO TENTADO;RIO ESPERA;315520;1;2026;RISP 13 - BARBACENA;NÃO
0;FEMINICIDIO TENTADO;RIO MANSO;315530;1;2026;RISP 2 - CONTAGEM;SIM
0;FEMINICIDIO TENTADO;RIO NOVO;315540;1;2026;RISP 4 - JUIZ DE FORA;NÃO
0;FEMINICIDIO TENTADO;RIO PARANAIBA;315550;1;2026;RISP 10 - PATOS DE MINAS;NÃO
0;FEMINICIDIO TENTADO;RIO PARDO DE MINAS;315560;1;2026;RISP 11 - MONTES CLAROS;NÃO
0;FEMINICIDIO TENTADO;RIO PIRACICABA;315570;1;2026;RISP 12 - IPATINGA;NÃO
0;FEMINICIDIO TENTADO;RIO POMBA;315580;1;2026;RISP 4 - JUIZ DE FORA;NÃO
0;FEMINICIDIO TENTADO;RIO PRETO;315590;1;2026;RISP 4 - JUIZ DE FORA;NÃO
0;FEMINICIDIO TENTADO;RIO VERMELHO;315600;1;2026;RISP 8 - GOV. VALADARES;NÃO
0;FEMINICIDIO TENTADO;RITAPOLIS;315610;1;2026;RISP 13 - BARBACENA;NÃO
0;FEMINICIDIO TENTADO;ROCHEDO DE MINAS;315620;1;2026;RISP 4 - JUIZ DE FORA;NÃO
0;FEMINICIDIO TENTADO;RODEIRO;315630;1;2026;RISP 4 - JUIZ DE FORA;NÃO
0;FEMINICIDIO TENTADO;ROMARIA;315640;1;2026;RISP 10 - PATOS DE MINAS;NÃO
0;FEMINICIDIO TENTADO;ROSARIO DA LIMEIRA;315645;1;2026;RISP 4 - JUIZ DE FORA;NÃO
0;FEMINICIDIO TENTADO;RUBELITA;315650;1;2026;RISP 11 - MONTES CLAROS;NÃO
0;FEMINICIDIO TENTADO;RUBIM;315660;1;2026;RISP 15 - TEÓFILO OTONI;NÃO
0;FEMINICIDIO TENTADO;SABARA;315670;1;2026;RISP 3 - VESPASIANO;SIM
0;FEMINICIDIO TENTADO;SABINOPOLIS;315680;1;2026;RISP 8 - GOV. VALADARES;NÃO
0;FEMINICIDIO TENTADO;SACRAMENTO;315690;1;2026;RISP 5 - UBERABA;NÃO
0;FEMINICIDIO TENTADO;SALINAS;315700;1;2026;RISP 11 - MONTES CLAROS;NÃO
0;FEMINICIDIO TENTADO;SALTO DA DIVISA;315710;1;2026;RISP 15 - TEÓFILO OTONI;NÃO
0;FEMINICIDIO TENTADO;SANTA BARBARA;315720;1;2026;RISP 12 - IPATINGA;NÃO
0;FEMINICIDIO TENTADO;SANTA BARBARA DO LESTE;315725;1;2026;RISP 12 - IPATINGA;NÃO
0;FEMINICIDIO TENTADO;SANTA BARBARA DO MONTE VERDE;315727;1;2026;RISP 4 - JUIZ DE FORA;NÃO
0;FEMINICIDIO TENTADO;SANTA BARBARA DO TUGURIO;315730;1;2026;RISP 13 - BARBACENA;NÃO
0;FEMINICIDIO TENTADO;SANTA CRUZ DE MINAS;315733;1;2026;RISP 13 - BARBACENA;NÃO
0;FEMINICIDIO TENTADO;SANTA CRUZ DE SALINAS;315737;1;2026;RISP 11 - MONTES CLAROS;NÃO
0;FEMINICIDIO TENTADO;SANTA CRUZ DO ESCALVADO;315740;1;2026;RISP 12 - IPATINGA;NÃO
0;FEMINICIDIO TENTADO;SANTA EFIGENIA DE MINAS;315750;1;2026;RISP 8 - GOV. VALADARES;NÃO
0;FEMINICIDIO TENTADO;SANTA FE DE MINAS;315760;1;2026;RISP 14 - CURVELO;NÃO
0;FEMINICIDIO TENTADO;SANTA HELENA DE MINAS;315765;1;2026;RISP 15 - TEÓFILO OTONI;NÃO
0;FEMINICIDIO TENTADO;SANTA JULIANA;315770;1;2026;RISP 5 - UBERABA;NÃO
0;FEMINICIDIO TENTADO;SANTA LUZIA;315780;1;2026;RISP 3 - VESPASIANO;SIM
0;FEMINICIDIO TENTADO;SANTA MARGARIDA;315790;1;2026;RISP 12 - IPATINGA;NÃO
0;FEMINICIDIO TENTADO;SANTA MARIA DE ITABIRA;315800;1;2026;RISP 12 - IPATINGA;NÃO
0;FEMINICIDIO TENTADO;SANTA MARIA DO SALTO;315810;1;2026;RISP 15 - TEÓFILO OTONI;NÃO
0;FEMINICIDIO TENTADO;SANTA MARIA DO SUACUI;315820;1;2026;RISP 8 - GOV. VALADARES;NÃO
0;FEMINICIDIO TENTADO;SANTA RITA DE CALDAS;315920;1;2026;RISP 18 - POÇOS DE CALDAS;NÃO
0;FEMINICIDIO TENTADO;SANTA RITA DE JACUTINGA;315930;1;2026;RISP 4 - JUIZ DE FORA;NÃO
0;FEMINICIDIO TENTADO;SANTA RITA DE MINAS;315935;1;2026;RISP 12 - IPATINGA;NÃO
0;FEMINICIDIO TENTADO;SANTA RITA DO IBITIPOCA;315940;1;2026;RISP 13 - BARBACENA;NÃO
0;FEMINICIDIO TENTADO;SANTA RITA DO ITUETO;315950;1;2026;RISP 8 - GOV. VALADARES;NÃO
0;FEMINICIDIO TENTADO;SANTA RITA DO SAPUCAI;315960;1;2026;RISP 17 - POUSO ALEGRE;NÃO
0;FEMINICIDIO TENTADO;SANTA ROSA DA SERRA;315970;1;2026;RISP 5 - UBERABA;NÃO
0;FEMINICIDIO TENTADO;SANTA VITORIA;315980;1;2026;RISP 9 - UBERLÂNDIA;NÃO
0;FEMINICIDIO TENTADO;SANTANA DA VARGEM;315830;1;2026;RISP 6 - LAVRAS;NÃO
0;FEMINICIDIO TENTADO;SANTANA DE CATAGUASES;315840;1;2026;RISP 4 - JUIZ DE FORA;NÃO
0;FEMINICIDIO TENTADO;SANTANA DE PIRAPAMA;315850;1;2026;RISP 19 - SETE LAGOAS;NÃO
0;FEMINICIDIO TENTADO;SANTANA DO DESERTO;315860;1;2026;RISP 4 - JUIZ DE FORA;NÃO
0;FEMINICIDIO TENTADO;SANTANA DO GARAMBEU;315870;1;2026;RISP 13 - BARBACENA;NÃO
0;FEMINICIDIO TENTADO;SANTANA DO JACARE;315880;1;2026;RISP 6 - LAVRAS;NÃO
0;FEMINICIDIO TENTADO;SANTANA DO MANHUACU;315890;1;2026;RISP 12 - IPATINGA;NÃO
0;FEMINICIDIO TENTADO;SANTANA DO PARAISO;315895;1;2026;RISP 12 - IPATINGA;NÃO
0;FEMINICIDIO TENTADO;SANTANA DO RIACHO;315900;1;2026;RISP 3 - VESPASIANO;NÃO
0;FEMINICIDIO TENTADO;SANTANA DOS MONTES;315910;1;2026;RISP 13 - BARBACENA;NÃO
0;FEMINICIDIO TENTADO;SANTO ANT DO AMPARO;315990;1;2026;RISP 6 - LAVRAS;NÃO
0;FEMINICIDIO TENTADO;SANTO ANTONIO DO AVENTUREIRO;316000;1;2026;RISP 4 - JUIZ DE FORA;NÃO
0;FEMINICIDIO TENTADO;SANTO ANTONIO DO GRAMA;316010;1;2026;RISP 12 - IPATINGA;NÃO
0;FEMINICIDIO TENTADO;SANTO ANTONIO DO ITAMBE;316020;1;2026;RISP 14 - CURVELO;NÃO
0;FEMINICIDIO TENTADO;SANTO ANTONIO DO JACINTO;316030;1;2026;RISP 15 - TEÓFILO OTONI;NÃO
0;FEMINICIDIO TENTADO;SANTO ANTONIO DO MONTE;316040;1;2026;RISP 7 - DIVINÓPOLIS;NÃO
0;FEMINICIDIO TENTADO;SANTO ANTONIO DO RETIRO;316045;1;2026;RISP 11 - MONTES CLAROS;NÃO
0;FEMINICIDIO TENTADO;SANTO ANTONIO DO RIO ABAIXO;316050;1;2026;RISP 14 - CURVELO;NÃO
0;FEMINICIDIO TENTADO;SANTO HIPOLITO;316060;1;2026;RISP 14 - CURVELO;NÃO
0;FEMINICIDIO TENTADO;SANTOS DUMONT;316070;1;2026;RISP 13 - BARBACENA;NÃO
0;FEMINICIDIO TENTADO;SAO BENTO ABADE;316080;1;2026;RISP 6 - LAVRAS;NÃO
0;FEMINICIDIO TENTADO;SAO BRAS DO SUACUI;316090;1;2026;RISP 13 - BARBACENA;NÃO
0;FEMINICIDIO TENTADO;SAO DOMINGOS DAS DORES;316095;1;2026;RISP 12 - IPATINGA;NÃO
0;FEMINICIDIO TENTADO;SAO DOMINGOS DO PRATA;316100;1;2026;RISP 12 - IPATINGA;NÃO
0;FEMINICIDIO TENTADO;SAO FELIX DE MINAS;316105;1;2026;RISP 8 - GOV. VALADARES;NÃO
0;FEMINICIDIO TENTADO;SAO FRANCISCO;316110;1;2026;RISP 11 - MONTES CLAROS;NÃO
0;FEMINICIDIO TENTADO;SAO FRANCISCO DE PAULA;316120;1;2026;RISP 6 - LAVRAS;NÃO
0;FEMINICIDIO TENTADO;SAO FRANCISCO DE SALES;316130;1;2026;RISP 5 - UBERABA;NÃO
0;FEMINICIDIO TENTADO;SAO FRANCISCO DO GLORIA;316140;1;2026;RISP 4 - JUIZ DE FORA;NÃO
0;FEMINICIDIO TENTADO;SAO GERALDO;316150;1;2026;RISP 4 - JUIZ DE FORA;NÃO
0;FEMINICIDIO TENTADO;SAO GERALDO DA PIEDADE;316160;1;2026;RISP 8 - GOV. VALADARES;NÃO
0;FEMINICIDIO TENTADO;SAO GERALDO DO BAIXIO;316165;1;2026;RISP 8 - GOV. VALADARES;NÃO
0;FEMINICIDIO TENTADO;SAO GONCALO DO ABAETE;316170;1;2026;RISP 10 - PATOS DE MINAS;NÃO
0;FEMINICIDIO TENTADO;SAO GONCALO DO PARA;316180;1;2026;RISP 7 - DIVINÓPOLIS;NÃO
0;FEMINICIDIO TENTADO;SAO GONCALO DO RIO ABAIXO;316190;1;2026;RISP 12 - IPATINGA;NÃO
0;FEMINICIDIO TENTADO;SAO GONCALO DO RIO PRETO;312550;1;2026;RISP 14 - CURVELO;NÃO
0;FEMINICIDIO TENTADO;SAO GONCALO DO SAPUCAI;316200;1;2026;RISP 17 - POUSO ALEGRE;NÃO
0;FEMINICIDIO TENTADO;SAO GOTARDO;316210;1;2026;RISP 10 - PATOS DE MINAS;NÃO
0;FEMINICIDIO TENTADO;SAO JOAO BATISTA GLORIA;316220;1;2026;RISP 18 - POÇOS DE CALDAS;NÃO
